jpeg_filename,tiff_filename,month_code,month_name,location,direction,year,month_number,year_month,event_type,extra_fields,local_jpeg_directory,local_jpeg_full_path,drive_folder_link,expected_tiff_name
MON_Hasdeo_South_2018_11_rapid_exp.jpg,MON_Hasdeo_South_2018_11_rapid_exp.tif,MON,Unknown,Hasdeo,South,2018,11,2018_11,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2018_11_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2018_11_rapid_exp.tif
MON_Hasdeo_South_2018_12_rapid_exp.jpg,MON_Hasdeo_South_2018_12_rapid_exp.tif,MON,Unknown,Hasdeo,South,2018,12,2018_12,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2018_12_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2018_12_rapid_exp.tif
MON_Hasdeo_South_2019_01_rapid_exp.jpg,MON_Hasdeo_South_2019_01_rapid_exp.tif,MON,Unknown,Hasdeo,South,2019,01,2019_01,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2019_01_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2019_01_rapid_exp.tif
MON_Hasdeo_South_2019_02_rapid_exp.jpg,MON_Hasdeo_South_2019_02_rapid_exp.tif,MON,Unknown,Hasdeo,South,2019,02,2019_02,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2019_02_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2019_02_rapid_exp.tif
MON_Hasdeo_South_2019_03_rapid_exp.jpg,MON_Hasdeo_South_2019_03_rapid_exp.tif,MON,Unknown,Hasdeo,South,2019,03,2019_03,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2019_03_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2019_03_rapid_exp.tif
MON_Hasdeo_South_2019_04_rapid_exp.jpg,MON_Hasdeo_South_2019_04_rapid_exp.tif,MON,Unknown,Hasdeo,South,2019,04,2019_04,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2019_04_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2019_04_rapid_exp.tif
MON_Hasdeo_South_2019_05_rapid_exp.jpg,MON_Hasdeo_South_2019_05_rapid_exp.tif,MON,Unknown,Hasdeo,South,2019,05,2019_05,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2019_05_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2019_05_rapid_exp.tif
MON_Hasdeo_South_2019_06_rapid_exp.jpg,MON_Hasdeo_South_2019_06_rapid_exp.tif,MON,Unknown,Hasdeo,South,2019,06,2019_06,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2019_06_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2019_06_rapid_exp.tif
MON_Hasdeo_South_2019_10_rapid_exp.jpg,MON_Hasdeo_South_2019_10_rapid_exp.tif,MON,Unknown,Hasdeo,South,2019,10,2019_10,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2019_10_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2019_10_rapid_exp.tif
MON_Hasdeo_South_2019_11_rapid_exp.jpg,MON_Hasdeo_South_2019_11_rapid_exp.tif,MON,Unknown,Hasdeo,South,2019,11,2019_11,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2019_11_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2019_11_rapid_exp.tif
MON_Hasdeo_South_2019_12_rapid_exp.jpg,MON_Hasdeo_South_2019_12_rapid_exp.tif,MON,Unknown,Hasdeo,South,2019,12,2019_12,rapid,exp,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2019_12_rapid_exp.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2019_12_rapid_exp.tif
MON_Hasdeo_South_2020_01_slowdown.jpg,MON_Hasdeo_South_2020_01_slowdown.tif,MON,Unknown,Hasdeo,South,2020,01,2020_01,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2020_01_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2020_01_slowdown.tif
MON_Hasdeo_South_2020_02_slowdown.jpg,MON_Hasdeo_South_2020_02_slowdown.tif,MON,Unknown,Hasdeo,South,2020,02,2020_02,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2020_02_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2020_02_slowdown.tif
MON_Hasdeo_South_2020_03_slowdown.jpg,MON_Hasdeo_South_2020_03_slowdown.tif,MON,Unknown,Hasdeo,South,2020,03,2020_03,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2020_03_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2020_03_slowdown.tif
MON_Hasdeo_South_2020_04_slowdown.jpg,MON_Hasdeo_South_2020_04_slowdown.tif,MON,Unknown,Hasdeo,South,2020,04,2020_04,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2020_04_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2020_04_slowdown.tif
MON_Hasdeo_South_2020_05_slowdown.jpg,MON_Hasdeo_South_2020_05_slowdown.tif,MON,Unknown,Hasdeo,South,2020,05,2020_05,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2020_05_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2020_05_slowdown.tif
MON_Hasdeo_South_2020_06_slowdown.jpg,MON_Hasdeo_South_2020_06_slowdown.tif,MON,Unknown,Hasdeo,South,2020,06,2020_06,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2020_06_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2020_06_slowdown.tif
MON_Hasdeo_South_2020_09_slowdown.jpg,MON_Hasdeo_South_2020_09_slowdown.tif,MON,Unknown,Hasdeo,South,2020,09,2020_09,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2020_09_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2020_09_slowdown.tif
MON_Hasdeo_South_2020_10_slowdown.jpg,MON_Hasdeo_South_2020_10_slowdown.tif,MON,Unknown,Hasdeo,South,2020,10,2020_10,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2020_10_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2020_10_slowdown.tif
MON_Hasdeo_South_2020_11_slowdown.jpg,MON_Hasdeo_South_2020_11_slowdown.tif,MON,Unknown,Hasdeo,South,2020,11,2020_11,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2020_11_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2020_11_slowdown.tif
MON_Hasdeo_South_2020_12_slowdown.jpg,MON_Hasdeo_South_2020_12_slowdown.tif,MON,Unknown,Hasdeo,South,2020,12,2020_12,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2020_12_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2020_12_slowdown.tif
MON_Hasdeo_South_2021_01_slowdown.jpg,MON_Hasdeo_South_2021_01_slowdown.tif,MON,Unknown,Hasdeo,South,2021,01,2021_01,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2021_01_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2021_01_slowdown.tif
MON_Hasdeo_South_2021_02_slowdown.jpg,MON_Hasdeo_South_2021_02_slowdown.tif,MON,Unknown,Hasdeo,South,2021,02,2021_02,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2021_02_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2021_02_slowdown.tif
MON_Hasdeo_South_2021_03_slowdown.jpg,MON_Hasdeo_South_2021_03_slowdown.tif,MON,Unknown,Hasdeo,South,2021,03,2021_03,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2021_03_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2021_03_slowdown.tif
MON_Hasdeo_South_2021_04_slowdown.jpg,MON_Hasdeo_South_2021_04_slowdown.tif,MON,Unknown,Hasdeo,South,2021,04,2021_04,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2021_04_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2021_04_slowdown.tif
MON_Hasdeo_South_2021_05_slowdown.jpg,MON_Hasdeo_South_2021_05_slowdown.tif,MON,Unknown,Hasdeo,South,2021,05,2021_05,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2021_05_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2021_05_slowdown.tif
MON_Hasdeo_South_2021_07_slowdown.jpg,MON_Hasdeo_South_2021_07_slowdown.tif,MON,Unknown,Hasdeo,South,2021,07,2021_07,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2021_07_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2021_07_slowdown.tif
MON_Hasdeo_South_2021_10_slowdown.jpg,MON_Hasdeo_South_2021_10_slowdown.tif,MON,Unknown,Hasdeo,South,2021,10,2021_10,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2021_10_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2021_10_slowdown.tif
MON_Hasdeo_South_2021_11_slowdown.jpg,MON_Hasdeo_South_2021_11_slowdown.tif,MON,Unknown,Hasdeo,South,2021,11,2021_11,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2021_11_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2021_11_slowdown.tif
MON_Hasdeo_South_2021_12_slowdown.jpg,MON_Hasdeo_South_2021_12_slowdown.tif,MON,Unknown,Hasdeo,South,2021,12,2021_12,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2021_12_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2021_12_slowdown.tif
MON_Hasdeo_South_2022_01_slowdown.jpg,MON_Hasdeo_South_2022_01_slowdown.tif,MON,Unknown,Hasdeo,South,2022,01,2022_01,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2022_01_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2022_01_slowdown.tif
MON_Hasdeo_South_2022_02_slowdown.jpg,MON_Hasdeo_South_2022_02_slowdown.tif,MON,Unknown,Hasdeo,South,2022,02,2022_02,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2022_02_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2022_02_slowdown.tif
MON_Hasdeo_South_2022_03_slowdown.jpg,MON_Hasdeo_South_2022_03_slowdown.tif,MON,Unknown,Hasdeo,South,2022,03,2022_03,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2022_03_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2022_03_slowdown.tif
MON_Hasdeo_South_2022_04_slowdown.jpg,MON_Hasdeo_South_2022_04_slowdown.tif,MON,Unknown,Hasdeo,South,2022,04,2022_04,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2022_04_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2022_04_slowdown.tif
MON_Hasdeo_South_2022_05_slowdown.jpg,MON_Hasdeo_South_2022_05_slowdown.tif,MON,Unknown,Hasdeo,South,2022,05,2022_05,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2022_05_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2022_05_slowdown.tif
MON_Hasdeo_South_2022_10_slowdown.jpg,MON_Hasdeo_South_2022_10_slowdown.tif,MON,Unknown,Hasdeo,South,2022,10,2022_10,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2022_10_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2022_10_slowdown.tif
MON_Hasdeo_South_2022_11_slowdown.jpg,MON_Hasdeo_South_2022_11_slowdown.tif,MON,Unknown,Hasdeo,South,2022,11,2022_11,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2022_11_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2022_11_slowdown.tif
MON_Hasdeo_South_2022_12_slowdown.jpg,MON_Hasdeo_South_2022_12_slowdown.tif,MON,Unknown,Hasdeo,South,2022,12,2022_12,slowdown,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2022_12_slowdown.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2022_12_slowdown.tif
MON_Hasdeo_South_2023_01_renewed.jpg,MON_Hasdeo_South_2023_01_renewed.tif,MON,Unknown,Hasdeo,South,2023,01,2023_01,renewed,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2023_01_renewed.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2023_01_renewed.tif
MON_Hasdeo_South_2023_02_renewed.jpg,MON_Hasdeo_South_2023_02_renewed.tif,MON,Unknown,Hasdeo,South,2023,02,2023_02,renewed,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2023_02_renewed.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2023_02_renewed.tif
MON_Hasdeo_South_2023_03_renewed.jpg,MON_Hasdeo_South_2023_03_renewed.tif,MON,Unknown,Hasdeo,South,2023,03,2023_03,renewed,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2023_03_renewed.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2023_03_renewed.tif
MON_Hasdeo_South_2023_04_renewed.jpg,MON_Hasdeo_South_2023_04_renewed.tif,MON,Unknown,Hasdeo,South,2023,04,2023_04,renewed,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2023_04_renewed.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2023_04_renewed.tif
MON_Hasdeo_South_2023_05_renewed.jpg,MON_Hasdeo_South_2023_05_renewed.tif,MON,Unknown,Hasdeo,South,2023,05,2023_05,renewed,,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg,/Users/manjushwarkhairkar/GitHub/Urban-Leaf-Health-Monitoring/data/02_comparison_based_on_events/tiff_to_jpeg/MON_Hasdeo_South_2023_05_renewed.jpg,https://drive.google.com/drive/folders/14MW_Qga2Y_h01NRbgxa2P9PJuD6E0sIj?usp=share_link,MON_Hasdeo_South_2023_05_renewed.tif
